Customer ID,Age,Age_Bucket,Gender,Item Purchased,Category,Purchase Amount (USD),Bucketed Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1290,35,35 - 44,Male,Jacket,Outerwear,24,Low Spend ? 20–39,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly
1291,67,55 - 70,Male,Skirt,Clothing,35,Low Spend ? 20–39,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually
1292,69,55 - 70,Male,Sandals,Footwear,68,Medium-High Spend ? 60–79 ,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly
1293,26,25 - 34,Male,Belt,Accessories,61,Medium-High Spend ? 60–79 ,Kentucky,M,Maroon,Summer,3.9,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually
1294,23,18 - 25,Male,Sweater,Clothing,74,Medium-High Spend ? 60–79 ,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually
1295,27,25 - 34,Male,Shirt,Clothing,64,Medium-High Spend ? 60–79 ,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Quarterly
1296,30,25 - 34,Male,Sneakers,Footwear,60,Medium-High Spend ? 60–79 ,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly
1297,48,44 - 54,Male,Jeans,Clothing,29,Low Spend ? 20–39,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,16,Cash,Fortnightly
1298,44,35 - 44,Male,Sandals,Footwear,85,High Spend ? 80–100,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually
1299,29,25 - 34,Male,Pants,Clothing,81,High Spend ? 80–100,Indiana,S,Indigo,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,29,25 - 34,Male,Belt,Accessories,23,Low Spend ? 20–39,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly
1301,67,55 - 70,Male,T-shirt,Clothing,100,High Spend ? 80–100,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
1302,42,35 - 44,Male,Shirt,Clothing,54, Medium-Low Spend ? 40–59 ,Maine,M,Orange,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly
1303,23,18 - 25,Male,Sneakers,Footwear,25,Low Spend ? 20–39,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,34,25 - 34,Male,Blouse,Clothing,32,Low Spend ? 20–39,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,64,55 - 70,Male,Backpack,Accessories,63,Medium-High Spend ? 60–79 ,Montana,S,Orange,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Quarterly
1306,31,25 - 34,Male,Pants,Clothing,56, Medium-Low Spend ? 40–59 ,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Quarterly
1307,54,44 - 54,Male,Sweater,Clothing,33,Low Spend ? 20–39,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,23,18 - 25,Male,Coat,Outerwear,32,Low Spend ? 20–39,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
1309,59,55 - 70,Male,Dress,Clothing,38,Low Spend ? 20–39,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Quarterly
1310,32,25 - 34,Male,Blouse,Clothing,21,Low Spend ? 20–39,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,43,35 - 44,Male,Hoodie,Clothing,59, Medium-Low Spend ? 40–59 ,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Quarterly
1312,32,25 - 34,Male,Shoes,Footwear,87,High Spend ? 80–100,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1313,66,55 - 70,Male,T-shirt,Clothing,79,Medium-High Spend ? 60–79 ,Missouri,M,Violet,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,70,55 - 70,Male,Shoes,Footwear,28,Low Spend ? 20–39,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Fortnightly
1315,42,35 - 44,Male,Boots,Footwear,67,Medium-High Spend ? 60–79 ,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,56,55 - 70,Male,Shorts,Clothing,75,Medium-High Spend ? 60–79 ,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,28,25 - 34,Male,Belt,Accessories,32,Low Spend ? 20–39,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Fortnightly
1318,28,25 - 34,Male,Pants,Clothing,43, Medium-Low Spend ? 40–59 ,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,52,44 - 54,Male,Shorts,Clothing,93,High Spend ? 80–100,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Fortnightly
1320,65,55 - 70,Male,Sunglasses,Accessories,24,Low Spend ? 20–39,Oklahoma,M,Magenta,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,56,55 - 70,Male,Hat,Accessories,31,Low Spend ? 20–39,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,59,55 - 70,Male,T-shirt,Clothing,84,High Spend ? 80–100,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Quarterly
1323,23,18 - 25,Male,Pants,Clothing,74,Medium-High Spend ? 60–79 ,Washington,M,Violet,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,58,55 - 70,Male,Shorts,Clothing,62,Medium-High Spend ? 60–79 ,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Quarterly
1325,39,35 - 44,Male,Jewelry,Accessories,77,Medium-High Spend ? 60–79 ,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,28,25 - 34,Male,Backpack,Accessories,73,Medium-High Spend ? 60–79 ,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
1327,40,35 - 44,Male,Shoes,Footwear,50, Medium-Low Spend ? 40–59 ,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,52,44 - 54,Male,Coat,Outerwear,40, Medium-Low Spend ? 40–59 ,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
1329,37,35 - 44,Male,Sweater,Clothing,97,High Spend ? 80–100,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,70,55 - 70,Male,Gloves,Accessories,63,Medium-High Spend ? 60–79 ,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Quarterly
1331,30,25 - 34,Male,Handbag,Accessories,65,Medium-High Spend ? 60–79 ,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Fortnightly
1332,38,35 - 44,Male,Socks,Clothing,91,High Spend ? 80–100,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8,PayPal,Fortnightly
1333,66,55 - 70,Male,Hoodie,Clothing,60,Medium-High Spend ? 60–79 ,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,16,Bank Transfer,Quarterly
1334,29,25 - 34,Male,Pants,Clothing,69,Medium-High Spend ? 60–79 ,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9,Bank Transfer,Quarterly
1335,46,44 - 54,Male,Coat,Outerwear,52, Medium-Low Spend ? 40–59 ,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,12,Venmo,Monthly
1336,56,55 - 70,Male,Boots,Footwear,49, Medium-Low Spend ? 40–59 ,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
1337,23,18 - 25,Male,Sneakers,Footwear,85,High Spend ? 80–100,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,44,Debit Card,Fortnightly
1338,37,35 - 44,Male,Sweater,Clothing,86,High Spend ? 80–100,Tennessee,L,Silver,Spring,3.4,No,Express,Yes,Yes,19,Credit Card,Fortnightly
1339,56,55 - 70,Male,Handbag,Accessories,51, Medium-Low Spend ? 40–59 ,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,43,PayPal,Fortnightly
1340,36,35 - 44,Male,Belt,Accessories,56, Medium-Low Spend ? 40–59 ,Indiana,L,Olive,Winter,5,No,Next Day Air,Yes,Yes,5,Bank Transfer,Quarterly
1341,40,35 - 44,Male,Belt,Accessories,72,Medium-High Spend ? 60–79 ,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,5,Debit Card,Quarterly
1342,26,25 - 34,Male,Hoodie,Clothing,27,Low Spend ? 20–39,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,31,Bank Transfer,Quarterly
1343,57,55 - 70,Male,Sunglasses,Accessories,43, Medium-Low Spend ? 40–59 ,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,11,Bank Transfer,Monthly
1344,68,55 - 70,Male,Sneakers,Footwear,56, Medium-Low Spend ? 40–59 ,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,34,Bank Transfer,Monthly
1345,56,55 - 70,Male,T-shirt,Clothing,37,Low Spend ? 20–39,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,14,Cash,Annually
1346,40,35 - 44,Male,Dress,Clothing,21,Low Spend ? 20–39,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,42,Venmo,Weekly
1347,44,35 - 44,Male,Hoodie,Clothing,91,High Spend ? 80–100,Mississippi,L,White,Winter,3,No,Free Shipping,Yes,Yes,15,Venmo,Fortnightly
1348,44,35 - 44,Male,Sweater,Clothing,95,High Spend ? 80–100,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly
1349,19,18 - 25,Male,Belt,Accessories,54, Medium-Low Spend ? 40–59 ,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,23,Credit Card,Fortnightly
1350,21,18 - 25,Male,Socks,Clothing,36,Low Spend ? 20–39,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,23,Cash,Fortnightly
1351,31,25 - 34,Male,Sunglasses,Accessories,71,Medium-High Spend ? 60–79 ,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,1,Cash,Quarterly
1352,30,25 - 34,Male,Coat,Outerwear,31,Low Spend ? 20–39,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,28,Bank Transfer,Quarterly
1353,65,55 - 70,Male,Hat,Accessories,89,High Spend ? 80–100,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,37,Credit Card,Fortnightly
1354,39,35 - 44,Male,Pants,Clothing,83,High Spend ? 80–100,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,4,Cash,Quarterly
1355,64,55 - 70,Male,Backpack,Accessories,42, Medium-Low Spend ? 40–59 ,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,21,Bank Transfer,Quarterly
1356,59,55 - 70,Male,Shorts,Clothing,91,High Spend ? 80–100,Florida,M,Blue,Summer,3,No,2-Day Shipping,Yes,Yes,50,PayPal,Fortnightly
1357,49,44 - 54,Male,Jacket,Outerwear,61,Medium-High Spend ? 60–79 ,Indiana,M,Cyan,Spring,4,No,Free Shipping,Yes,Yes,34,Bank Transfer,Annually
1358,24,18 - 25,Male,Backpack,Accessories,66,Medium-High Spend ? 60–79 ,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,20,Cash,Quarterly
1359,19,18 - 25,Male,Scarf,Accessories,22,Low Spend ? 20–39,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25,Venmo,Quarterly
1360,27,25 - 34,Male,Hoodie,Clothing,68,Medium-High Spend ? 60–79 ,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
1361,56,55 - 70,Male,Skirt,Clothing,43, Medium-Low Spend ? 40–59 ,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,4,Bank Transfer,Annually
1362,49,44 - 54,Male,Dress,Clothing,32,Low Spend ? 20–39,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,39,Debit Card,Monthly
1363,41,35 - 44,Male,Coat,Outerwear,46, Medium-Low Spend ? 40–59 ,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,29,Cash,Weekly
1364,36,35 - 44,Male,Blouse,Clothing,90,High Spend ? 80–100,Wisconsin,L,Red,Summer,4,No,Express,Yes,Yes,47,PayPal,Quarterly
1365,68,55 - 70,Male,Hat,Accessories,75,Medium-High Spend ? 60–79 ,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,5,Cash,Quarterly
1366,28,25 - 34,Male,Handbag,Accessories,69,Medium-High Spend ? 60–79 ,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,18,Bank Transfer,Fortnightly
1367,45,44 - 54,Male,Belt,Accessories,40, Medium-Low Spend ? 40–59 ,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly
1368,60,55 - 70,Male,Belt,Accessories,63,Medium-High Spend ? 60–79 ,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,25,Cash,Quarterly
1369,21,18 - 25,Male,Shirt,Clothing,36,Low Spend ? 20–39,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,2,Cash,Weekly
1370,32,25 - 34,Male,Shoes,Footwear,75,Medium-High Spend ? 60–79 ,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,48,Venmo,Fortnightly
1371,27,25 - 34,Male,Scarf,Accessories,67,Medium-High Spend ? 60–79 ,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Quarterly
1372,40,35 - 44,Male,Pants,Clothing,64,Medium-High Spend ? 60–79 ,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,42,Credit Card,Monthly
1373,64,55 - 70,Male,Blouse,Clothing,61,Medium-High Spend ? 60–79 ,Michigan,M,Gray,Fall,4,No,2-Day Shipping,Yes,Yes,44,PayPal,Fortnightly
1374,18,18 - 25,Male,Gloves,Accessories,40, Medium-Low Spend ? 40–59 ,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,6,Cash,Quarterly
1375,22,18 - 25,Male,Handbag,Accessories,97,High Spend ? 80–100,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,5,Bank Transfer,Quarterly
1376,42,35 - 44,Male,Sneakers,Footwear,31,Low Spend ? 20–39,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,8,Credit Card,Annually
1377,57,55 - 70,Male,Sandals,Footwear,65,Medium-High Spend ? 60–79 ,New Jersey,L,Pink,Spring,5,No,Free Shipping,Yes,Yes,24,PayPal,Annually
1378,33,25 - 34,Male,Sunglasses,Accessories,54, Medium-Low Spend ? 40–59 ,Maryland,L,Olive,Spring,3,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
1379,37,35 - 44,Male,Jacket,Outerwear,49, Medium-Low Spend ? 40–59 ,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,24,Venmo,Weekly
1380,21,18 - 25,Male,T-shirt,Clothing,64,Medium-High Spend ? 60–79 ,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38,Venmo,Fortnightly
1381,51,44 - 54,Male,Sneakers,Footwear,35,Low Spend ? 20–39,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
1382,30,25 - 34,Male,Shoes,Footwear,86,High Spend ? 80–100,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,48,Venmo,Quarterly
1383,68,55 - 70,Male,Jacket,Outerwear,55, Medium-Low Spend ? 40–59 ,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,16,Bank Transfer,Quarterly
1384,36,35 - 44,Male,Scarf,Accessories,58, Medium-Low Spend ? 40–59 ,Wisconsin,M,Beige,Spring,3.3,No,Express,Yes,Yes,4,Venmo,Monthly
1385,46,44 - 54,Male,Sneakers,Footwear,96,High Spend ? 80–100,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,8,Bank Transfer,Weekly
1386,41,35 - 44,Male,Jewelry,Accessories,64,Medium-High Spend ? 60–79 ,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,1,Bank Transfer,Fortnightly
1387,68,55 - 70,Male,Jacket,Outerwear,56, Medium-Low Spend ? 40–59 ,Oregon,M,Silver,Fall,4,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
1388,21,18 - 25,Male,Blouse,Clothing,85,High Spend ? 80–100,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20,Credit Card,Monthly
1389,62,55 - 70,Male,Dress,Clothing,23,Low Spend ? 20–39,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,40,Cash,Quarterly
1390,59,55 - 70,Male,Scarf,Accessories,72,Medium-High Spend ? 60–79 ,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,8,Debit Card,Fortnightly
1391,25,18 - 25,Male,Hat,Accessories,38,Low Spend ? 20–39,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,42,Debit Card,Weekly
1392,53,44 - 54,Male,Blouse,Clothing,29,Low Spend ? 20–39,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,38,Credit Card,Annually
1393,31,25 - 34,Male,Gloves,Accessories,46, Medium-Low Spend ? 40–59 ,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,34,Venmo,Quarterly
1394,46,44 - 54,Male,Gloves,Accessories,58, Medium-Low Spend ? 40–59 ,Idaho,L,Yellow,Spring,3.9,No,Express,Yes,Yes,14,PayPal,Fortnightly
1395,26,25 - 34,Male,Coat,Outerwear,43, Medium-Low Spend ? 40–59 ,Iowa,L,Magenta,Fall,4.7,No,Next Day Air,Yes,Yes,39,Cash,Weekly
1396,47,44 - 54,Male,Scarf,Accessories,32,Low Spend ? 20–39,West Virginia,L,Turquoise,Spring,2.8,No,Next Day Air,Yes,Yes,40,PayPal,Fortnightly
1397,37,35 - 44,Male,Pants,Clothing,30,Low Spend ? 20–39,Wisconsin,XL,Lavender,Winter,3,No,Next Day Air,Yes,Yes,49,Debit Card,Monthly
1398,55,55 - 70,Male,Sunglasses,Accessories,67,Medium-High Spend ? 60–79 ,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,Yes,33,PayPal,Annually
1399,30,25 - 34,Male,Dress,Clothing,45, Medium-Low Spend ? 40–59 ,Texas,M,Cyan,Summer,2.5,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly
1400,19,18 - 25,Male,Hat,Accessories,81,High Spend ? 80–100,Nebraska,M,Olive,Winter,3.1,No,Store Pickup,Yes,Yes,48,Venmo,Annually
1401,36,35 - 44,Male,Backpack,Accessories,23,Low Spend ? 20–39,Nevada,M,Red,Fall,3.6,No,Next Day Air,Yes,Yes,22,Credit Card,Quarterly
1402,23,18 - 25,Male,Sandals,Footwear,59, Medium-Low Spend ? 40–59 ,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1,PayPal,Weekly
1403,62,55 - 70,Male,Sunglasses,Accessories,21,Low Spend ? 20–39,North Dakota,L,White,Summer,3.1,No,Express,Yes,Yes,47,PayPal,Monthly
1404,26,25 - 34,Male,Backpack,Accessories,20,Low Spend ? 20–39,Georgia,M,Peach,Spring,3.6,No,Store Pickup,Yes,Yes,20,Credit Card,Fortnightly
1405,36,35 - 44,Male,Jewelry,Accessories,28,Low Spend ? 20–39,New Mexico,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,10,Debit Card,Weekly
1406,33,25 - 34,Male,Socks,Clothing,100,High Spend ? 80–100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly
1407,32,25 - 34,Male,Shirt,Clothing,46, Medium-Low Spend ? 40–59 ,Washington,L,Turquoise,Spring,3.6,No,Express,Yes,Yes,15,Debit Card,Monthly
1408,56,55 - 70,Male,Handbag,Accessories,61,Medium-High Spend ? 60–79 ,Nevada,XL,Charcoal,Spring,4.5,No,Express,Yes,Yes,11,Credit Card,Annually
1409,58,55 - 70,Male,Blouse,Clothing,58, Medium-Low Spend ? 40–59 ,Maine,M,Yellow,Winter,4.1,No,Free Shipping,Yes,Yes,38,Venmo,Weekly
1410,34,25 - 34,Male,Backpack,Accessories,50, Medium-Low Spend ? 40–59 ,Idaho,M,Blue,Spring,4.2,No,Standard,Yes,Yes,41,Cash,Fortnightly
1411,61,55 - 70,Male,Hat,Accessories,93,High Spend ? 80–100,Tennessee,M,Purple,Summer,4,No,Store Pickup,Yes,Yes,18,Debit Card,Annually
1412,48,44 - 54,Male,Skirt,Clothing,24,Low Spend ? 20–39,Louisiana,L,Green,Summer,2.8,No,Store Pickup,Yes,Yes,13,Venmo,Quarterly
1413,25,18 - 25,Male,Shorts,Clothing,100,High Spend ? 80–100,Michigan,M,Charcoal,Summer,2.6,No,2-Day Shipping,Yes,Yes,43,Venmo,Annually
1414,51,44 - 54,Male,Blouse,Clothing,79,Medium-High Spend ? 60–79 ,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
1415,29,25 - 34,Male,Socks,Clothing,51, Medium-Low Spend ? 40–59 ,Minnesota,M,Black,Summer,4.5,No,Store Pickup,Yes,Yes,3,Credit Card,Fortnightly
1416,54,44 - 54,Male,Belt,Accessories,90,High Spend ? 80–100,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,Yes,12,Credit Card,Quarterly
1417,48,44 - 54,Male,Boots,Footwear,56, Medium-Low Spend ? 40–59 ,Idaho,L,Silver,Summer,3.4,No,Free Shipping,Yes,Yes,46,Cash,Quarterly
1418,62,55 - 70,Male,Shorts,Clothing,25,Low Spend ? 20–39,Montana,S,Brown,Spring,4.6,No,Standard,Yes,Yes,21,Debit Card,Fortnightly
1419,18,18 - 25,Male,Shirt,Clothing,75,Medium-High Spend ? 60–79 ,Alabama,M,Violet,Summer,4.1,No,2-Day Shipping,Yes,Yes,23,Venmo,Quarterly
1420,43,35 - 44,Male,Handbag,Accessories,75,Medium-High Spend ? 60–79 ,Montana,M,Orange,Summer,2.6,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly
1421,22,18 - 25,Male,Jeans,Clothing,53, Medium-Low Spend ? 40–59 ,California,XL,Gray,Summer,4.6,No,Store Pickup,Yes,Yes,45,PayPal,Quarterly
1422,68,55 - 70,Male,Dress,Clothing,100,High Spend ? 80–100,Pennsylvania,S,Gold,Spring,3,No,Standard,Yes,Yes,24,Bank Transfer,Fortnightly
1423,44,35 - 44,Male,Dress,Clothing,27,Low Spend ? 20–39,Texas,L,Charcoal,Fall,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Fortnightly
1424,51,44 - 54,Male,Sandals,Footwear,60,Medium-High Spend ? 60–79 ,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Quarterly
1425,66,55 - 70,Male,Jacket,Outerwear,23,Low Spend ? 20–39,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,Yes,34,Bank Transfer,Quarterly
1426,59,55 - 70,Male,Coat,Outerwear,40, Medium-Low Spend ? 40–59 ,Wyoming,S,White,Winter,3.7,No,Next Day Air,Yes,Yes,39,Credit Card,Annually
1427,60,55 - 70,Male,Pants,Clothing,38,Low Spend ? 20–39,Michigan,M,Yellow,Summer,4.8,No,Free Shipping,Yes,Yes,35,PayPal,Quarterly
1428,31,25 - 34,Male,Backpack,Accessories,90,High Spend ? 80–100,South Dakota,S,Orange,Summer,4.9,No,Store Pickup,Yes,Yes,8,Credit Card,Annually
1429,20,18 - 25,Male,Blouse,Clothing,97,High Spend ? 80–100,North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42,PayPal,Quarterly
1430,24,18 - 25,Male,Skirt,Clothing,38,Low Spend ? 20–39,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,Yes,6,Credit Card,Quarterly
1431,48,44 - 54,Male,Sandals,Footwear,30,Low Spend ? 20–39,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,Yes,3,Credit Card,Fortnightly
1432,39,35 - 44,Male,Pants,Clothing,88,High Spend ? 80–100,South Dakota,M,Cyan,Fall,2.9,No,Express,Yes,Yes,29,Venmo,Quarterly
1433,34,25 - 34,Male,Hat,Accessories,33,Low Spend ? 20–39,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly
1434,70,55 - 70,Male,Hoodie,Clothing,60,Medium-High Spend ? 60–79 ,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,Yes,45,Debit Card,Weekly
1435,59,55 - 70,Male,Sweater,Clothing,64,Medium-High Spend ? 60–79 ,New York,L,Maroon,Summer,4.6,No,Free Shipping,Yes,Yes,21,Debit Card,Fortnightly
1436,45,44 - 54,Male,Scarf,Accessories,95,High Spend ? 80–100,Oregon,XL,Black,Fall,4,No,Standard,Yes,Yes,41,Cash,Weekly
1437,35,35 - 44,Male,Sneakers,Footwear,83,High Spend ? 80–100,Minnesota,M,Gray,Winter,3.7,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly
1438,69,55 - 70,Male,Boots,Footwear,97,High Spend ? 80–100,Montana,XL,Orange,Winter,4.2,No,Free Shipping,Yes,Yes,14,Cash,Annually
1439,58,55 - 70,Male,Coat,Outerwear,38,Low Spend ? 20–39,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,Yes,24,Debit Card,Monthly
1440,25,18 - 25,Male,Boots,Footwear,48, Medium-Low Spend ? 40–59 ,New Mexico,M,Magenta,Summer,4.8,No,Next Day Air,Yes,Yes,25,Cash,Fortnightly
1441,27,25 - 34,Male,Sandals,Footwear,76,Medium-High Spend ? 60–79 ,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly
1442,34,25 - 34,Male,Pants,Clothing,25,Low Spend ? 20–39,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,Yes,3,Venmo,Quarterly
1443,53,44 - 54,Male,Hoodie,Clothing,92,High Spend ? 80–100,Idaho,S,Violet,Spring,2.8,No,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
1444,58,55 - 70,Male,Sandals,Footwear,47, Medium-Low Spend ? 40–59 ,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,Yes,2,Cash,Monthly
